55  Cs  Caesium     132.9054519 (2)
56  Ba  Barium      137.327 (7)
57  La  Lanthanum   138.90547 (7)    1
58  Ce  Cerium      140.116 (1)  1
59  Pr  Praseodymium 140.90765 (2)
60  Nd  Neodymium   144.242 (3)  1
61  Pm  Promethium   145    5
62  Sm  Samarium    150.36 (2)   1
63  Eu  Europium    151.964 (1)  1
64  Gd  Gadolinium  157.25 (3)   1
65  Tb  Terbium     158.92535 (2)
66  Dy  Dysprosium  162.500 (1)  1
67  Ho  Holmium     164.93032 (2)
68  Er  Erbium      167.259 (3)  1
69  Tm  Thulium     168.93421 (2)
70  Yb  Ytterbium   173.054 (5)  1
71  Lu  Lutetium    174.9668 (1) 1
72  Hf  Hafnium 178.49 (2)
73  Ta  Tantalum    180.94788 (2)
74  W   Tungsten    183.84 (1)
75  Re  Rhenium     186.207 (1)
76  Os  Osmium      190.23 (3)   1
77  Ir  Iridium     192.217 (3)
78  Pt  Platinum    195.084 (9)
79  Au  Gold        196.966569 (4)
80  Hg  Mercury     200.592 (3)
81  Tl  Thallium    204.38  6
82  Pb  Lead        207.2 (1)    1, 2
83  Bi  Bismuth     208.98040 (1)
84  Po  Polonium     209    4
85  At  Astatine     210    4
86  Rn  Radon        222    4
87  Fr  Francium     223    4
88  Ra  Radium       226    4
89  Ac  Actinium     227    4
90  Th  Thorium     232.03806 (2)    1, 4
91  Pa  Protactinium    231.03588 (2)    4
92  U   Uranium     238.02891 (3)    1, 3, 4
93  Np  Neptunium    237    4
94  Pu  Plutonium    244    4
95  Am  Americium    243    4
96  Cm  Curium       247    4
97  Bk  Berkelium    247    4
98  Cf  Californium  251    4
99  Es  Einsteinium  252    4
100 Fm  Fermium      257    4
101 Md  Mendelevium  258    4
102 No  Nobelium     259    4
103 Lr  Lawrencium   262    4
104 Rf  Rutherfordium    267    4
105 Db  Dubnium      270    4
106 Sg  Seaborgium   271    4
107 Bh  Bohrium      270    4
108 Hs  Hassium      277    4
109 Mt  Meitnerium   276    4
110 Ds  Darmstadtium     281    4
111 Rg  Roentgenium      282    4
112 Cn  Copernicium  285    4
113 Uut Ununtrium    285    4, 5
114 Fl  Flerovium    289    4, 5
115 Uup Ununpentium  2889   4, 5
116 Lv  Livermorium  293    4, 5
117 Uus Ununseptium  294    4, 5
118 Uuo Ununoctium   294    4, 5
